type,id,attributes.state,attributes.lastLocationUpdate,attributes.lastStateChange,attributes.batteryLevel,attributes.currentRangeMeters,attributes.lat,attributes.lng,attributes.maxSpeed,attributes.zoneId,attributes.code,attributes.iotVendor,attributes.licencePlate,attributes.isRentable,attributes.vehicleType,attributes.hasHelmetBox,attributes.hasHelmet
vehicle,316af9b4-459f-44aa-abbd-1daae130e238,ACTIVE,2024-04-03T16:23:51Z,2024-04-01T21:49:22Z,58,24000,51.348876,12.355196,20,LEIPZIG,377650,ninebot_g3,343IIC,True,escooter,False,False
vehicle,8392647b-8b4a-433a-9c38-0313c76be678,ACTIVE,2024-04-03T16:22:28Z,2024-04-01T23:45:30Z,87,40000,51.361024,12.3702,20,LEIPZIG,377666,ninebot_g3,013IIC,True,escooter,False,False
vehicle,18a28bd4-c254-4a8b-a45d-ec37078b3c7e,ACTIVE,2024-04-03T15:00:49Z,2024-04-01T23:28:16Z,84,39000,51.361044,12.370185,20,LEIPZIG,377713,ninebot_g3,483IIC,True,escooter,False,False
vehicle,f5bb55a4-af82-4688-9095-6bfbd0db3c70,ACTIVE,2024-04-03T15:51:46Z,2024-04-01T19:43:50Z,88,41000,51.302741,12.426296,20,LEIPZIG,377728,ninebot_g3,069IIC,True,escooter,False,False
vehicle,46dad7d2-9c93-45ba-93d1-620b1151e59d,ACTIVE,2024-04-03T16:25:17Z,2024-04-02T20:34:29Z,87,40000,51.335033,12.388408,20,LEIPZIG,377737,ninebot_g3,252IIC,True,escooter,False,False
vehicle,f002807a-24e8-42d2-bb33-2e3dd742a391,ACTIVE,2024-04-03T16:10:01Z,2024-03-30T18:57:48Z,52,21000,51.301127,12.395759,20,LEIPZIG,377766,ninebot_g3,227IIC,True,escooter,False,False
vehicle,3df2cf62-c85c-492d-baff-2d0e9a9ba78c,ACTIVE,2024-04-03T16:03:49Z,2024-04-02T21:08:49Z,89,41000,51.324005,12.400279,20,LEIPZIG,377980,ninebot_g3,083IIC,True,escooter,False,False
vehicle,2be3fa1d-b14c-4865-8377-97395d862dae,ACTIVE,2024-04-03T15:26:19Z,2024-04-02T20:42:30Z,88,41000,51.305233,12.38163,20,LEIPZIG,377991,ninebot_g3,376IIC,True,escooter,False,False
vehicle,5e8ab38b-bc4b-47a0-a135-273971d068fa,ACTIVE,2024-04-03T16:30:19Z,2024-04-03T01:15:09Z,91,42000,51.324655,12.373256,20,LEIPZIG,378062,ninebot_g3,286IIC,True,escooter,False,False
vehicle,67c5f90c-e578-4b78-9cd0-3e71872cd85f,ACTIVE,2024-04-03T16:21:33Z,2024-03-29T19:38:34Z,74,33000,51.319119,12.388681,20,LEIPZIG,378488,ninebot_g3,205IIC,True,escooter,False,False
vehicle,cc441c85-734c-46d2-83d9-7285bbce9d70,ACTIVE,2024-04-03T16:29:25Z,2024-03-31T18:56:49Z,25,6000,51.332295,12.339139,20,LEIPZIG,378600,ninebot_g3,255IIC,True,escooter,False,False
vehicle,ff5afc9a-f66f-4e4a-8fc7-2e88367adc19,ACTIVE,2024-04-03T16:43:11Z,2024-03-31T18:19:12Z,46,18000,51.367376,12.367629,20,LEIPZIG,378919,ninebot_g3,061IIC,True,escooter,False,False
vehicle,d300ac32-333e-405f-9c2b-372a6fd88df7,ACTIVE,2024-04-03T15:28:57Z,2024-04-02T20:44:10Z,88,41000,51.300107,12.385277,20,LEIPZIG,378925,ninebot_g3,433IIC,True,escooter,False,False
vehicle,22eda104-d91e-4fbe-9255-4254eef4e7e6,ACTIVE,2024-04-03T16:34:41Z,2024-04-03T11:58:19Z,74,33000,51.340827,12.408922,20,LEIPZIG,378932,ninebot_g3,250IIC,True,escooter,False,False
vehicle,19f6e496-4b34-4ffc-a5dc-6daef8e4ab95,ACTIVE,2024-04-03T12:42:12Z,2024-04-02T19:37:47Z,90,42000,51.319326,12.418565,20,LEIPZIG,378934,ninebot_g3,309IIC,True,escooter,False,False
vehicle,7005af43-6244-4840-a2d1-247f57b94a94,ACTIVE,2024-04-03T15:03:10Z,2024-04-02T22:06:23Z,33,10000,51.37181257556679,12.364380508474605,20,LEIPZIG,379009,ninebot_g3,038IIC,True,escooter,False,False
vehicle,4e717ec4-f6f5-4fa2-a6d8-883d08cdb9c2,ACTIVE,2024-04-03T14:50:23Z,2024-03-31T18:24:00Z,46,18000,51.319937,12.282094,20,LEIPZIG,379024,ninebot_g3,195IIC,True,escooter,False,False
vehicle,6e9a8641-bbe2-46ed-85e0-c36a94baf70d,ACTIVE,2024-04-03T15:40:08Z,2024-04-02T22:03:00Z,50,20000,51.345298,12.41443,20,LEIPZIG,379025,ninebot_g3,331IIC,True,escooter,False,False
vehicle,af353624-28de-4b17-893c-892549734468,ACTIVE,2024-04-03T15:48:09Z,2024-03-21T02:27:56Z,38,13000,51.319053,12.388607,20,LEIPZIG,379056,ninebot_g3,423IIC,True,escooter,False,False
vehicle,e498e0ee-efb5-4227-96b4-7f73d24e589e,ACTIVE,2024-04-03T14:48:00Z,2024-04-03T01:16:39Z,88,41000,51.327842,12.345587,20,LEIPZIG,379248,ninebot_g3,287IIC,True,escooter,False,False
vehicle,70d17fc7-e03f-4ec6-ac7b-744fd6c227ff,ACTIVE,2024-04-03T16:05:19Z,2024-03-31T22:10:18Z,31,9000,51.302815,12.426286,20,LEIPZIG,379259,ninebot_g3,299IIC,True,escooter,False,False
vehicle,dfb58482-5871-4a6a-b728-b4acf87aa632,ACTIVE,2024-04-03T15:14:58Z,2024-04-02T03:06:08Z,42,15000,51.362958,12.373856,20,LEIPZIG,379404,ninebot_g3,139IIC,True,escooter,False,False
vehicle,147f2d67-673d-4510-b8c6-b75e2103a921,ACTIVE,2024-04-03T15:01:22Z,2024-04-02T19:58:30Z,88,41000,51.319072,12.388663,20,LEIPZIG,379411,ninebot_g3,137IIC,True,escooter,False,False
vehicle,fe3c04db-4439-406d-9b63-8a7abf572a88,ACTIVE,2024-04-03T16:02:59Z,2024-03-30T23:16:35Z,29,8000,51.371931,12.364277,20,LEIPZIG,379489,ninebot_g3,294IIC,True,escooter,False,False
vehicle,d1e6d9e5-1728-47af-b7e1-11d6b79a47c5,ACTIVE,2024-04-03T16:26:27Z,2024-03-31T18:23:21Z,75,34000,51.324274,12.337465,20,LEIPZIG,379645,ninebot_g3,127IIC,True,escooter,False,False
vehicle,dee1612a-fd62-4807-8d30-b050655820e5,ACTIVE,2024-04-03T16:08:32Z,2024-03-29T20:50:19Z,31,9000,51.343887,12.428624,20,LEIPZIG,379933,ninebot_g3,396IIC,True,escooter,False,False
vehicle,8e60a62e-ee20-42f9-b6ce-914f79356c14,ACTIVE,2024-04-03T14:05:18Z,2024-03-30T22:46:20Z,51,20000,51.351162,12.457975,20,LEIPZIG,379951,ninebot_g3,136IIC,True,escooter,False,False
vehicle,7cc8cadc-567f-4088-8421-cc4fe4a9e846,ACTIVE,2024-04-03T15:59:33Z,2024-04-02T21:16:32Z,42,15000,51.332222,12.395328,20,LEIPZIG,379990,ninebot_g3,254IIC,True,escooter,False,False
vehicle,398df2a7-bf0d-4b03-a519-9f4fdc8fcf9c,ACTIVE,2024-04-03T15:25:11Z,2024-03-29T20:22:37Z,26,7000,51.319394,12.418637,20,LEIPZIG,379996,ninebot_g3,370IIC,True,escooter,False,False
vehicle,4adb1d47-25c6-4ec1-ba4f-ce550efbcef0,ACTIVE,2024-04-03T15:59:33Z,2024-03-26T23:48:13Z,36,12000,51.301095,12.395733,20,LEIPZIG,380068,ninebot_g3,063IIC,True,escooter,False,False
vehicle,83c7f1a1-d569-44c0-a404-af1ea76e593c,ACTIVE,2024-04-03T16:36:15Z,2024-04-02T20:35:00Z,76,34000,51.343083,12.365144,20,LEIPZIG,380081,ninebot_g3,005IIC,True,escooter,False,False
vehicle,368d4d96-3977-4342-873e-1566955b46e2,ACTIVE,2024-04-03T16:13:29Z,2024-04-01T20:03:21Z,76,34000,51.30275,12.426323,20,LEIPZIG,380483,ninebot_g3,105IIC,True,escooter,False,False
vehicle,27aaa950-5514-4726-b8dc-89e3b82ee293,ACTIVE,2024-04-03T16:39:04Z,2024-04-02T23:43:50Z,88,41000,51.324332,12.337598,20,LEIPZIG,380494,ninebot_g3,110IIC,True,escooter,False,False
vehicle,5e59e181-4295-4c65-b3f4-af476947c008,ACTIVE,2024-04-03T15:27:00Z,2024-04-01T21:41:52Z,88,41000,51.343887,12.42866,20,LEIPZIG,380520,ninebot_g3,112IIC,True,escooter,False,False
vehicle,1bc9fa0a-6b76-45c7-ac04-5412fb278773,ACTIVE,2024-04-03T16:13:13Z,2024-04-02T21:25:08Z,90,42000,51.334969,12.388502,20,LEIPZIG,380714,ninebot_g3,102IIC,True,escooter,False,False
vehicle,9fb15e5a-89bc-4c68-a5c8-85b52a6f4b4c,ACTIVE,2024-04-03T12:33:25Z,2024-03-26T01:47:44Z,30,9000,51.301187,12.39569,20,LEIPZIG,380721,ninebot_g3,338IIC,True,escooter,False,False
vehicle,84b7a086-9dda-4d3b-864c-e99bfa3f8c4b,ACTIVE,2024-04-03T16:02:42Z,2024-04-02T19:34:59Z,87,40000,51.306468,12.396093,20,LEIPZIG,380735,ninebot_g3,134IIC,True,escooter,False,False
vehicle,25a4ef47-6857-4a1a-a93c-f55c488db730,ACTIVE,2024-04-03T16:13:13Z,2024-04-03T00:43:51Z,73,32000,51.320694,12.326846,20,LEIPZIG,380772,ninebot_g3,271IIC,True,escooter,False,False
vehicle,a1b4a565-23f2-4333-8fdb-5ae2657e5ec4,ACTIVE,2024-04-03T15:22:47Z,2024-03-31T21:38:09Z,65,28000,51.361081,12.370178,20,LEIPZIG,380916,ninebot_g3,241IIC,True,escooter,False,False
vehicle,0310639a-0f81-4b07-b75f-16304baa41b5,ACTIVE,2024-04-03T15:10:57Z,2024-03-27T00:16:32Z,37,13000,51.367144,12.345553,20,LEIPZIG,380928,ninebot_g3,090IIC,True,escooter,False,False
vehicle,c1659471-835e-4910-b812-a0c4130367d9,ACTIVE,2024-04-03T15:08:49Z,2024-03-24T06:29:35Z,30,9000,51.302774,12.426366,20,LEIPZIG,380932,ninebot_g3,099IIC,True,escooter,False,False
vehicle,6378a273-8b80-4c1a-81f1-e60cad6bdde7,ACTIVE,2024-04-03T15:59:14Z,2024-04-03T01:08:24Z,91,42000,51.35094,12.346893,20,LEIPZIG,380937,ninebot_g3,091IIC,True,escooter,False,False
vehicle,ea80458e-8686-4d02-9473-260093594016,ACTIVE,2024-04-03T13:29:21Z,2024-03-30T22:36:44Z,44,17000,51.301163,12.395673,20,LEIPZIG,381032,ninebot_g3,208IIC,True,escooter,False,False
vehicle,7a333a60-918f-44bd-ad2a-e575cb34db8e,ACTIVE,2024-04-03T16:29:32Z,2024-04-02T23:49:06Z,82,37000,51.344639,12.370706,20,LEIPZIG,381367,ninebot_g3,316IIC,True,escooter,False,False
vehicle,6461be88-b966-4ba8-9b85-a576a8d09e13,ACTIVE,2024-04-03T14:26:18Z,2024-03-31T21:46:44Z,48,19000,51.35935,12.414692,20,LEIPZIG,381537,ninebot_g3,113IIC,True,escooter,False,False
vehicle,8165cbf4-5f1a-477d-bff4-13a0ed07ca1a,ACTIVE,2024-04-03T15:17:14Z,2024-04-01T19:56:08Z,32,10000,51.301126,12.395901,20,LEIPZIG,381562,ninebot_g3,283IIC,True,escooter,False,False
vehicle,8218ad5c-7345-4303-b277-da4e60a126f1,ACTIVE,2024-04-03T16:20:12Z,2024-03-31T00:19:37Z,85,39000,51.306379,12.396418,20,LEIPZIG,381573,ninebot_g3,058IIC,True,escooter,False,False
vehicle,82e966a2-84c3-4f05-b45e-510c18d492ff,ACTIVE,2024-04-03T16:20:48Z,2024-03-31T21:35:35Z,87,40000,51.361758,12.370419,20,LEIPZIG,381633,ninebot_g3,046IIC,True,escooter,False,False
vehicle,8ec1e655-34d6-4cc7-a272-91f93f7011ff,ACTIVE,2024-04-03T15:53:20Z,2024-04-01T19:55:15Z,88,41000,51.306477,12.396157,20,LEIPZIG,381659,ninebot_g3,121IIC,True,escooter,False,False
vehicle,6cfc4ac7-8203-4faf-8e00-e394a7b6fe7b,ACTIVE,2024-04-03T16:05:36Z,2024-04-01T21:12:55Z,89,41000,51.302787,12.426325,20,LEIPZIG,381787,ninebot_g3,356IIC,True,escooter,False,False
vehicle,c33b8528-f1e4-4df0-92d0-d481c77511c7,ACTIVE,2024-04-03T13:52:26Z,2024-03-31T19:15:03Z,25,6000,51.348063,12.390638,20,LEIPZIG,381895,ninebot_g3,429IIC,True,escooter,False,False
vehicle,3d73a798-c5ee-4346-aa28-d058df9388f3,ACTIVE,2024-04-03T12:47:38Z,2024-03-30T01:07:38Z,33,10000,51.367342,12.367542,20,LEIPZIG,381948,ninebot_g3,239IIC,True,escooter,False,False
vehicle,f281ac1f-3e50-4b8e-b271-c11f3806b5da,ACTIVE,2024-04-03T16:41:13Z,2024-03-29T19:39:11Z,53,21000,51.319076,12.388738,20,LEIPZIG,382005,ninebot_g3,419IIC,True,escooter,False,False
vehicle,2ebcb94a-923f-4d6a-becd-76e41a0c9316,ACTIVE,2024-04-03T16:36:45Z,2024-04-01T19:09:45Z,88,41000,51.319424,12.418682,20,LEIPZIG,382122,ninebot_g3,353IIC,True,escooter,False,False
vehicle,5ac0a14d-f2ff-44ac-9f89-8ffa03ced8d4,ACTIVE,2024-04-03T15:59:19Z,2024-04-02T23:10:59Z,90,42000,51.343121,12.36521,20,LEIPZIG,382125,ninebot_g3,248IIC,True,escooter,False,False
vehicle,e2888550-21a3-4c52-8b1d-fcf42bd76d7e,ACTIVE,2024-04-03T16:41:00Z,2024-03-24T07:56:27Z,37,13000,51.302771,12.426369,20,LEIPZIG,382133,ninebot_g3,135IIC,True,escooter,False,False
vehicle,1ccf89e6-4261-4132-a9eb-f2a6f151e2e2,ACTIVE,2024-04-03T15:59:12Z,2024-04-02T23:11:57Z,90,42000,51.343059,12.365265,20,LEIPZIG,382185,ninebot_g3,068IIC,True,escooter,False,False
vehicle,15e52414-5c0e-4267-bae1-1f0d081af763,ACTIVE,2024-04-03T14:49:36Z,2024-04-02T23:40:53Z,22,4000,51.367192,12.345656,20,LEIPZIG,382206,ninebot_g3,225IIC,True,escooter,False,False
vehicle,51867a97-11ac-4e0f-a177-132170c55333,ACTIVE,2024-04-03T15:56:14Z,2024-04-02T23:10:19Z,91,42000,51.343175,12.365245,20,LEIPZIG,382220,ninebot_g3,452IIC,True,escooter,False,False
vehicle,0cef4949-940e-4d5a-ba68-e260ff4908dd,ACTIVE,2024-04-03T14:33:24Z,2024-04-01T23:24:02Z,67,29000,51.375719,12.378672,20,LEIPZIG,382251,ninebot_g3,103IIC,True,escooter,False,False
vehicle,09702812-94dc-4e39-9e15-660c400f82f9,ACTIVE,2024-04-03T15:17:59Z,2024-03-31T21:48:00Z,70,31000,51.341184,12.324079,20,LEIPZIG,382311,ninebot_g3,451IIC,True,escooter,False,False
vehicle,9419da56-985c-4cfc-8a47-d78818179970,ACTIVE,2024-04-03T14:59:37Z,2024-03-30T20:10:07Z,55,23000,51.343883,12.428616,20,LEIPZIG,382548,ninebot_g3,224IIC,True,escooter,False,False
vehicle,48a84c8b-93c2-4c9c-a89e-f20034f66995,ACTIVE,2024-04-03T15:55:05Z,2024-04-02T00:22:51Z,88,41000,51.372034,12.364129,20,LEIPZIG,382615,ninebot_g3,019IIC,True,escooter,False,False
vehicle,f5c3788c-a6d7-450f-82fc-dcef4a3f051d,ACTIVE,2024-04-03T12:34:00Z,2024-04-02T01:00:05Z,76,34000,51.362914,12.373806,20,LEIPZIG,382721,ninebot_g3,202IIC,True,escooter,False,False
vehicle,6e7598a1-2b48-4a41-9a67-8d429fe21472,ACTIVE,2024-04-03T16:08:23Z,2024-04-03T01:16:21Z,88,41000,51.34592,12.393994,20,LEIPZIG,383028,ninebot_g3,237IIC,True,escooter,False,False
vehicle,1789ce92-2503-415c-bb8f-232277d53725,ACTIVE,2024-04-03T13:52:16Z,2024-03-30T23:16:01Z,63,27000,51.315052,12.409665,20,LEIPZIG,383035,ninebot_g3,387IIC,True,escooter,False,False
vehicle,5baa5efc-2c27-4a07-94f7-bd97c9891222,ACTIVE,2024-04-03T16:10:56Z,2024-03-25T20:31:11Z,35,12000,51.302732,12.410613,20,LEIPZIG,383048,ninebot_g3,024IIC,True,escooter,False,False
vehicle,08a70032-4dfa-4186-aad8-64ae8ba261ff,ACTIVE,2024-04-03T13:02:52Z,2024-03-26T20:14:40Z,43,16000,51.343894,12.428646,20,LEIPZIG,383053,ninebot_g3,236IIC,True,escooter,False,False
vehicle,5e05e4ad-4c00-4186-b655-9990d652513a,ACTIVE,2024-04-03T16:07:00Z,2024-04-02T22:40:26Z,82,37000,51.3454,12.406488,20,LEIPZIG,383067,ninebot_g3,188IIC,True,escooter,False,False
vehicle,7d002ac6-5fc5-4deb-923b-22455a387a90,ACTIVE,2024-04-03T16:29:02Z,2024-04-01T23:43:06Z,86,40000,51.351582,12.407066,20,LEIPZIG,383070,ninebot_g3,173IIC,True,escooter,False,False
vehicle,88ed72a0-c25b-4c45-b9f3-01aa6bddd300,ACTIVE,2024-04-03T15:25:36Z,2024-04-01T21:56:32Z,45,17000,51.349526,12.391258,20,LEIPZIG,384321,ninebot_g3,319IIC,True,escooter,False,False
vehicle,13c52a6f-ac13-4f15-a8b7-5562f6f9d192,ACTIVE,2024-04-03T14:33:36Z,2024-03-31T19:14:28Z,50,20000,51.302791,12.426407,20,LEIPZIG,384988,ninebot_g3,378IIC,True,escooter,False,False
vehicle,edacd998-1fa2-4ae6-904a-d950f48da33a,ACTIVE,2024-04-03T15:02:44Z,2024-03-30T18:31:57Z,40,14000,51.368392,12.386649,20,LEIPZIG,385248,ninebot_g3,049IIC,True,escooter,False,False
vehicle,45ae1803-bef3-4a72-86d1-27c449de6166,ACTIVE,2024-04-03T14:10:34Z,2024-03-31T21:47:06Z,50,20000,51.30277,12.426317,20,LEIPZIG,385259,ninebot_g3,333IIC,True,escooter,False,False
vehicle,677a3da3-6190-4169-a33d-e5345c98894e,ACTIVE,2024-04-03T16:18:19Z,2024-03-30T21:57:36Z,52,21000,51.347598,12.313367,20,LEIPZIG,385328,ninebot_g3,444IIC,True,escooter,False,False
vehicle,cd95f84e-7c8e-45c2-be5b-452d4cd85322,ACTIVE,2024-04-03T16:40:27Z,2024-03-30T22:47:57Z,65,28000,51.366578,12.350148,20,LEIPZIG,385412,ninebot_g3,229IIC,True,escooter,False,False
vehicle,7e0a94ae-c7b9-4141-9dd1-652fb1ebfa20,ACTIVE,2024-04-03T16:01:57Z,2024-04-03T00:17:45Z,90,42000,51.348817,12.35512,20,LEIPZIG,385579,ninebot_g3,226IIC,True,escooter,False,False
vehicle,eeddffd8-4c81-4029-ae51-cc439fffeb78,ACTIVE,2024-04-03T12:06:45Z,2024-03-30T22:26:49Z,33,10000,51.361072,12.370123,20,LEIPZIG,385641,ninebot_g3,150IIC,True,escooter,False,False
vehicle,3a069128-0f0b-41e0-ab8d-0cf3e8da675b,ACTIVE,2024-04-03T16:23:20Z,2024-03-23T05:45:27Z,49,19000,51.379434,12.381304,20,LEIPZIG,386088,ninebot_g3,394IIC,True,escooter,False,False
vehicle,9b2a22d9-f89d-47fc-b75e-469561236ac3,ACTIVE,2024-04-03T16:08:55Z,2024-04-01T19:45:21Z,68,30000,51.345091,12.401819,20,LEIPZIG,387604,ninebot_g3,149IIC,True,escooter,False,False
vehicle,b145788b-f8c3-476d-ad35-0bbc7512454e,ACTIVE,2024-04-03T14:48:28Z,2024-04-01T00:09:58Z,63,27000,51.332296,12.339112,20,LEIPZIG,387671,ninebot_g3,213IIC,True,escooter,False,False
vehicle,05bc1f73-4506-406a-bc3d-8e0d8385e505,ACTIVE,2024-04-03T15:46:53Z,2024-03-30T23:16:01Z,33,10000,51.362942,12.37363,20,LEIPZIG,388536,ninebot_g3,282IIC,True,escooter,False,False
vehicle,59001a9d-0953-4024-894e-f371bccbf1c5,ACTIVE,2024-04-03T15:14:35Z,2024-03-29T22:11:50Z,47,18000,51.376482,12.386265,20,LEIPZIG,389381,ninebot_g3,345IIC,True,escooter,False,False
vehicle,1fb260e3-f330-4cea-b101-5189c0d5781b,ACTIVE,2024-04-03T16:07:18Z,2024-03-29T22:11:50Z,44,17000,51.366553,12.350111,20,LEIPZIG,389460,ninebot_g3,185IIC,True,escooter,False,False
vehicle,37fc05be-a48b-4df2-8c6f-dbc5daa29e46,ACTIVE,2024-04-03T13:03:20Z,2024-03-30T22:45:06Z,39,14000,51.349859,12.463204,20,LEIPZIG,389598,ninebot_g3,140IIC,True,escooter,False,False
vehicle,1e4373be-e982-455b-b8ad-1c34e4634000,ACTIVE,2024-04-03T13:06:53Z,2024-04-02T21:42:23Z,89,41000,51.30284,12.42635,20,LEIPZIG,390157,ninebot_g3,052IIC,True,escooter,False,False
vehicle,fff4df19-eb7b-4de0-ba03-2f03eaa153df,ACTIVE,2024-04-03T15:35:01Z,2024-03-29T20:19:53Z,42,15000,51.302764,12.426313,20,LEIPZIG,390290,ninebot_g3,076IIC,True,escooter,False,False
vehicle,db019256-186c-4747-9190-42ffbb0f367a,ACTIVE,2024-04-03T16:32:44Z,2024-04-03T00:45:07Z,90,42000,51.320508,12.326783,20,LEIPZIG,390374,ninebot_g3,304IIC,True,escooter,False,False
vehicle,a41c5bf6-41d8-4091-9edc-b66a20ecc7bf,ACTIVE,2024-04-03T15:17:33Z,2024-03-31T18:10:18Z,67,29000,51.34119,12.324079,20,LEIPZIG,391615,ninebot_g3,339IIC,True,escooter,False,False
vehicle,dd0477ea-df95-44cc-89f3-1ca85906216b,ACTIVE,2024-04-03T16:33:13Z,2024-04-02T20:44:23Z,85,39000,51.367205,12.345568,20,LEIPZIG,391621,ninebot_g3,390IIC,True,escooter,False,False
vehicle,6e0a059a-7774-4210-a2fd-dfbd80605b21,ACTIVE,2024-04-03T16:18:22Z,2024-04-01T19:43:17Z,88,41000,51.302719,12.425941,20,LEIPZIG,391632,ninebot_g3,434IIC,True,escooter,False,False
vehicle,e865d95a-0f62-447c-902b-a8c41cf1bae7,ACTIVE,2024-04-03T16:19:43Z,2024-04-02T23:33:18Z,89,41000,51.342116,12.353274,20,LEIPZIG,391652,ninebot_g3,268IIC,True,escooter,False,False
vehicle,b57785d7-9a8b-4794-aef7-88e56b8999c4,ACTIVE,2024-04-03T16:36:26Z,2024-04-01T22:07:51Z,88,41000,51.363921,12.402465,20,LEIPZIG,391653,ninebot_g3,260IIC,True,escooter,False,False
vehicle,6eb94989-323b-492f-95c3-79657c8eb247,ACTIVE,2024-04-03T14:18:30Z,2024-04-01T21:53:27Z,80,36000,51.363913,12.402473,20,LEIPZIG,391662,ninebot_g3,145IIC,True,escooter,False,False
vehicle,217bdeae-b2d6-4ec5-894a-2df544fea03e,ACTIVE,2024-04-03T12:38:38Z,2024-04-02T22:37:58Z,91,42000,51.344628,12.370696,20,LEIPZIG,391672,ninebot_g3,108IIC,True,escooter,False,False
vehicle,9d9a17a2-15b1-45e1-8851-53ea929bb743,ACTIVE,2024-04-03T16:10:44Z,2024-04-02T23:53:07Z,88,41000,51.344885,12.379245,20,LEIPZIG,391721,ninebot_g3,220IIC,True,escooter,False,False
vehicle,6317c2bd-a073-4495-a29c-6c48dce9190c,ACTIVE,2024-04-03T15:02:31Z,2024-04-02T19:14:00Z,50,20000,51.314657,12.291282,20,LEIPZIG,391736,ninebot_g3,142IIC,True,escooter,False,False
vehicle,45ac0ce4-7261-4520-8542-5eee4e1f6c48,ACTIVE,2024-04-03T15:56:15Z,2024-03-19T07:49:25Z,34,11000,51.319094,12.38866,20,LEIPZIG,391737,ninebot_g3,156IIC,True,escooter,False,False
vehicle,7046a0b5-f0f5-4bf9-a297-ee3707c0c590,ACTIVE,2024-04-03T14:18:15Z,2024-03-31T21:36:06Z,77,35000,51.361036,12.37013,20,LEIPZIG,391738,ninebot_g3,322IIC,True,escooter,False,False
vehicle,9a8a5b82-5eb4-43b4-8187-228889e8f059,ACTIVE,2024-04-03T12:27:18Z,2024-04-01T20:35:11Z,88,41000,51.319108,12.388663,20,LEIPZIG,391739,ninebot_g3,045IIC,True,escooter,False,False
vehicle,46c0df59-86d9-4613-ab67-e8873bf814f0,ACTIVE,2024-04-03T13:27:53Z,2024-04-02T23:33:19Z,89,41000,51.338693,12.362605,20,LEIPZIG,391740,ninebot_g3,425IIC,True,escooter,False,False
vehicle,6642b598-4a3f-4d96-af26-d5679f4f95e6,ACTIVE,2024-04-03T16:20:19Z,2024-04-01T23:31:08Z,87,40000,51.349065,12.372114,20,LEIPZIG,391842,ninebot_g3,404IIC,True,escooter,False,False
vehicle,b71e7271-db11-4f7f-bb34-2d40f6a686a4,ACTIVE,2024-04-03T14:51:59Z,2024-03-30T08:27:40Z,27,7000,51.302752,12.426351,20,LEIPZIG,391862,ninebot_g3,176IIC,True,escooter,False,False
vehicle,866be7ec-22ea-4f3a-bf2d-664b29105344,ACTIVE,2024-04-03T16:12:34Z,2024-04-02T21:01:49Z,83,38000,51.323889,12.414683,20,LEIPZIG,391863,ninebot_g3,233IIC,True,escooter,False,False
vehicle,8500429c-302d-417c-b01f-7a2cb2c9923e,ACTIVE,2024-04-03T16:37:17Z,2024-03-31T20:40:18Z,31,9000,51.367397,12.367497,20,LEIPZIG,391866,ninebot_g3,411IIC,True,escooter,False,False
vehicle,2076455e-2d90-4ed6-a9cb-9085c2d0c87c,ACTIVE,2024-04-03T16:03:12Z,2024-04-01T00:09:58Z,28,8000,51.346031,12.401688,20,LEIPZIG,391869,ninebot_g3,114IIC,True,escooter,False,False
vehicle,68a6391e-fe5f-4fde-aa79-b14466c3296c,ACTIVE,2024-04-03T12:48:20Z,2024-04-02T19:43:16Z,90,42000,51.315113,12.409698,20,LEIPZIG,391872,ninebot_g3,070IIC,True,escooter,False,False
vehicle,735a64e6-3638-45f1-bc21-f4ba16c87ffc,ACTIVE,2024-04-03T16:13:56Z,2024-04-01T19:42:13Z,88,41000,51.302777,12.426352,20,LEIPZIG,391875,ninebot_g3,181IIC,True,escooter,False,False
vehicle,905c9a45-d5a7-425c-8a15-7d6362a4fbd5,ACTIVE,2024-04-03T15:57:01Z,2024-03-31T01:08:50Z,25,6000,51.367361,12.367527,20,LEIPZIG,391881,ninebot_g3,380IIC,True,escooter,False,False
vehicle,dd0547c7-b01b-4cfb-a0b6-bba6fc2397a7,ACTIVE,2024-04-03T13:28:54Z,2024-04-01T22:09:54Z,86,40000,51.363883,12.402527,20,LEIPZIG,391883,ninebot_g3,249IIC,True,escooter,False,False
vehicle,fff9328b-ae34-4f62-86b0-2a40396c0e2e,ACTIVE,2024-04-03T14:41:12Z,2024-04-01T21:36:47Z,40,14000,51.336554,12.374813,20,LEIPZIG,391884,ninebot_g3,371IIC,True,escooter,False,False
vehicle,ebc3adc2-37b4-48ef-bef5-6d5e63c0613a,ACTIVE,2024-04-03T16:34:32Z,2024-04-02T04:09:54Z,25,6000,51.366558,12.350189,20,LEIPZIG,391921,ninebot_g3,096IIC,True,escooter,False,False
vehicle,3df0ef9e-3248-4b73-a37a-08f3ef17079f,ACTIVE,2024-04-03T12:50:02Z,2024-03-27T09:37:06Z,37,13000,51.301159,12.395733,20,LEIPZIG,391928,ninebot_g3,120IIC,True,escooter,False,False
vehicle,15ad97f1-5a6b-4c9b-a387-0a929dae96b9,ACTIVE,2024-04-03T14:18:07Z,2024-04-01T21:55:41Z,87,40000,51.359318,12.414704,20,LEIPZIG,391934,ninebot_g3,155IIC,True,escooter,False,False
vehicle,406c1796-74e2-4426-8ba6-233c20b70534,ACTIVE,2024-04-03T16:06:49Z,2024-04-03T00:17:31Z,91,42000,51.348887,12.355233,20,LEIPZIG,391936,ninebot_g3,383IIC,True,escooter,False,False
