type,id,attributes.state,attributes.lastLocationUpdate,attributes.lastStateChange,attributes.batteryLevel,attributes.currentRangeMeters,attributes.lat,attributes.lng,attributes.maxSpeed,attributes.zoneId,attributes.code,attributes.iotVendor,attributes.licencePlate,attributes.isRentable,attributes.vehicleType,attributes.hasHelmetBox,attributes.hasHelmet
vehicle,eec57f80-7d40-4c14-928f-e10654e9ebc5,ACTIVE,2024-04-08T08:31:32Z,2024-04-03T22:43:28Z,51,20000,51.323065,12.287281,20,LEIPZIG,369763,ninebot_g3,028IIC,True,escooter,False,False
vehicle,06b923b1-f3d1-48a4-a8f1-1655e43cf56e,ACTIVE,2024-04-08T08:00:01Z,2024-04-06T11:28:12Z,67,29000,51.349875,12.463261,20,LEIPZIG,369892,ninebot_g3,193IIC,True,escooter,False,False
vehicle,734e3d7b-2735-49f6-a016-3096da001b81,ACTIVE,2024-04-08T07:35:20Z,2024-04-03T00:08:21Z,45,17000,51.347597,12.313407,20,LEIPZIG,369938,ninebot_g3,037IIC,True,escooter,False,False
vehicle,f8fb48cd-8817-43f1-9ddc-a792dcb0e4d3,ACTIVE,2024-04-08T07:14:59Z,2024-04-06T05:06:50Z,70,31000,51.33726,12.333883,20,LEIPZIG,370128,ninebot_g3,064IIC,True,escooter,False,False
vehicle,e2882cf0-aaff-4800-9e96-d0261391ea00,ACTIVE,2024-04-08T07:27:12Z,2024-04-08T05:38:58Z,94,44000,51.345426,12.40654,20,LEIPZIG,370144,ninebot_g3,160IIC,True,escooter,False,False
vehicle,23f79c25-b648-400c-a7f6-22a9ab6c3112,ACTIVE,2024-04-08T09:05:50Z,2024-04-06T11:30:33Z,60,25000,51.315046,12.40973,20,LEIPZIG,370146,ninebot_g3,034IIC,True,escooter,False,False
vehicle,239c62bf-467a-4a1f-8072-39257e7e0ef8,ACTIVE,2024-04-08T09:32:58Z,2024-04-08T09:33:01Z,96,45000,51.344945,12.379264,20,LEIPZIG,370161,ninebot_g3,418IIC,True,escooter,False,False
vehicle,fcaf960d-37fd-4c6f-9a53-77779d61fd6f,ACTIVE,2024-04-08T10:36:04Z,2024-04-07T13:14:33Z,71,31000,51.349868,12.463292,20,LEIPZIG,370217,ninebot_g3,454IIC,True,escooter,False,False
vehicle,4869c738-4806-4a4f-a54a-7d9d4d15fcf9,ACTIVE,2024-04-08T10:30:39Z,2024-04-05T12:58:41Z,52,21000,51.343895,12.383479,20,LEIPZIG,370356,ninebot_g3,164IIC,True,escooter,False,False
vehicle,a6c1750e-941f-40e7-825a-34c88d64b984,ACTIVE,2024-04-08T09:10:24Z,2024-04-06T08:09:12Z,28,8000,51.322521,12.393856,20,LEIPZIG,370414,ninebot_g3,426IIC,True,escooter,False,False
